"","V1"
"16351",9164
"16352",6504
"16353",4016
"16354",5440
"16355",13246
"16356",2854
"16357",16769
"16358",5048
"16359",3570
"16360",4253
"16361",3634
"16362",386
"16363",12234
"16364",12585
"16365",3995
"16366",9086
"16367",4509
"16368",16078
"16369",9045
"16370",9806
"16371",4480
"16372",1718
"16373",2137
"16374",2825
"16375",10796
"16376",7015
"16377",4190
"16378",15218
"16379",2329
"16380",4583
"16381",5075
"16382",11202
"16383",2170
"16384",9509
"16385",2264
"16386",10911
"16387",803
"16388",13761
"16389",4955
"16390",5436
"16391",7269
"16392",4831
"16393",7785
"16394",7552
"16395",7401
"16396",7457
"16397",1317
"16398",11635
"16399",9343
"16400",1738
"16401",8072
"16402",7227
"16403",14021
"16404",9977
"16405",4622
"16406",5333
"16407",1629
"16408",16149
"16409",9498
"16410",1745
"16411",2712
"16412",1788
"16413",10564
"16414",5148
"16415",5859
"16416",8007
"16417",5208
"16418",6287
"16419",2692
"16420",4579
"16421",4579
"16422",12872
"16423",8514
"16424",9533
"16425",5536
"16426",12648
"16427",11959
"16428",7865
"16429",8601
"16430",966
"16431",4355
"16432",6539
"16433",10750
"16434",3209
"16435",4980
"16436",1310
"16437",15409
"16438",342
"16439",2406
"16440",8235
"16441",8063
"16442",3079
"16443",4486
"16444",1260
"16445",1415
"16446",4480
"16447",8056
"16448",16364
"16449",11936
"16450",5854
"16451",6266
"16452",10555
"16453",12672
"16454",951
"16455",9658
"16456",9657
"16457",7801
"16458",2392
"16459",6315
"16460",9782
"16461",14862
"16462",13481
"16463",14457
"16464",6997
"16465",13293
"16466",1590
"16467",13278
"16468",163
"16469",17
"16470",3064
"16471",1932
"16472",4971
"16473",12445
"16474",2051
"16475",11701
"16476",106
"16477",13109
"16478",2665
"16479",15421
"16480",12189
"16481",10101
"16482",11648
"16483",5212
"16484",6221
"16485",12040
"16486",1000
"16487",10400
"16488",9492
"16489",1232
"16490",4644
"16491",8255
"16492",2413
"16493",12171
"16494",1709
"16495",6427
"16496",11942
"16497",5633
"16498",5710
"16499",3626
"16500",9504
"16501",4226
"16502",10309
"16503",12748
"16504",8213
"16505",8551
"16506",8827
"16507",8368
"16508",8143
"16509",9421
"16510",1491
"16511",13245
"16512",2915
"16513",2302
"16514",2302
"16515",1251
"16516",5645
"16517",3571
"16518",16317
"16519",9361
"16520",11432
"16521",4750
"16522",10721
"16523",30
"16524",1276
"16525",16677
"16526",5587
"16527",9832
"16528",4957
"16529",10341
"16530",13765
"16531",9288
"16532",3437
"16533",6136
"16534",1214
"16535",14826
"16536",6664
"16537",19383
"16538",6569
"16539",8576
"16540",6795
"16541",1184
"16542",839
"16543",10384
"16544",5413
"16545",11408
"16546",15143
"16547",11289
"16548",8393
"16549",14343
"16550",9798
"16551",3858
"16552",15692
"16553",2109
"16554",16041
"16555",1296
"16556",3008
"16557",3792
"16558",4562
"16559",10344
"16560",7890
"16561",1427
"16562",4146
"16563",10795
"16564",12678
"16565",6357
"16566",11938
"16567",3452
"16568",3098
"16569",4900
"16570",1556
"16571",1751
"16572",9392
"16573",2922
"16574",2940
"16575",3847
"16576",8144
"16577",9850
"16578",2536
"16579",3616
"16580",11106
"16581",15589
"16582",6971
"16583",1082
"16584",1549
"16585",10890
"16586",12280
"16587",6039
"16588",12526
"16589",3636
"16590",3267
"16591",14831
"16592",13183
"16593",9870
"16594",18075
"16595",10655
"16596",6271
"16597",4451
"16598",12988
"16599",1283
"16600",10664
"16601",12341
"16602",14135
"16603",2829
"16604",12926
"16605",10005
"16606",10006
"16607",10006
"16608",5969
"16609",7356
"16610",15126
"16611",3664
"16612",3357
"16613",10872
"16614",10957
"16615",849
"16616",1238
"16617",1679
"16618",5109
"16619",3518
"16620",2930
"16621",7471
"16622",4461
"16623",1177
"16624",8131
"16625",3168
"16626",10860
"16627",2943
"16628",2023
"16629",157
"16630",7487
"16631",10244
"16632",4449
"16633",1975
"16634",1975
"16635",3449
"16636",8419
"16637",8703
"16638",9731
"16639",5989
"16640",5148
"16641",13247
"16642",5597
"16643",9963
"16644",5536
"16645",7687
"16646",10786
"16647",10223
"16648",446
"16649",1012
"16650",1173
"16651",6087
"16652",1382
"16653",7720
"16654",3128
"16655",1120
"16656",4708
"16657",10475
"16658",2606
"16659",3036
"16660",2765
"16661",13714
"16662",7173
"16663",7173
"16664",12851
"16665",4083
"16666",7714
"16667",2783
"16668",1213
"16669",4517
"16670",10154
"16671",5319
"16672",13395
"16673",12961
"16674",6021
"16675",10593
"16676",5144
"16677",5195
"16678",11938
"16679",10963
"16680",15301
"16681",6416
"16682",1794
"16683",981
"16684",5674
"16685",5180
"16686",1685
"16687",4102
"16688",13517
"16689",12687
"16690",11215
"16691",4508
"16692",8837
"16693",4372
"16694",14612
"16695",11825
"16696",10544
"16697",2729
"16698",1049
"16699",9861
"16700",3974
"16701",1700
"16702",378
"16703",11613
"16704",8000
"16705",3503
"16706",3001
"16707",3230
"16708",14246
"16709",8358
"16710",10645
"16711",7136
"16712",6400
"16713",6376
"16714",11040
"16715",14887
"16716",15009
"16717",629
"16718",4676
"16719",8439
"16720",7974
"16721",937
"16722",3746
"16723",4573
"16724",8293
"16725",10443
"16726",7224
"16727",8968
"16728",6975
"16729",3784
"16730",4012
"16731",764
"16732",11014
"16733",903
"16734",10616
"16735",10615
"16736",10617
"16737",1582
"16738",178
"16739",10782
"16740",12193
"16741",5991
"16742",5198
"16743",1423
"16744",2260
"16745",2200
"16746",4714
"16747",3242
"16748",1952
"16749",1441
"16750",17700
"16751",14517
"16752",3166
"16753",15274
"16754",14272
"16755",2415
"16756",5677
"16757",3604
"16758",1904
"16759",15646
"16760",10367
"16761",2952
"16762",13007
"16763",3490
"16764",2838
"16765",5868
"16766",5650
"16767",10592
"16768",3423
"16769",6814
"16770",3779
"16771",16595
"16772",9648
"16773",4003
"16774",8417
"16775",2362
"16776",5837
"16777",5134
"16778",11184
"16779",11506
"16780",4948
"16781",3815
"16782",10483
"16783",3353
"16784",7384
"16785",873
"16786",10858
"16787",7766
"16788",7467
"16789",8167
"16790",5077
"16791",13145
"16792",10862
"16793",12397
"16794",11943
"16795",1020
"16796",2525
"16797",2816
"16798",9818
"16799",5009
"16800",14338
"16801",5858
"16802",1658
"16803",6847
"16804",8643
"16805",16529
"16806",214
"16807",17160
"16808",4497
"16809",8283
"16810",5940
"16811",3749
"16812",7932
"16813",15909
"16814",10495
"16815",4308
"16816",2410
"16817",4942
"16818",5356
"16819",3020
"16820",3020
"16821",777
"16822",16391
"16823",3339
"16824",14454
"16825",7752
"16826",10922
"16827",7361
"16828",524
"16829",5483
"16830",8452
"16831",3993
"16832",1234
"16833",13785
"16834",12256
"16835",4616
"16836",9585
"16837",5121
"16838",3025
"16839",6514
"16840",10690
"16841",12471
"16842",1747
"16843",5530
"16844",5528
"16845",2620
"16846",10584
"16847",3079
"16848",11290
"16849",6923
"16850",6998
"16851",11104
"16852",5195
"16853",1368
"16854",3210
"16855",890
"16856",1150
"16857",5787
"16858",3614
"16859",2018
"16860",8181
"16861",2567
"16862",16666
"16863",10229
"16864",4924
"16865",3200
"16866",4482
"16867",11143
"16868",12407
"16869",8263
"16870",14330
"16871",12048
"16872",3395
"16873",10724
"16874",2539
"16875",8663
"16876",7727
"16877",1886
"16878",3491
"16879",2904
"16880",1779
"16881",5100
"16882",5461
"16883",3564
"16884",11454
"16885",9472
"16886",6436
"16887",11793
"16888",15103
"16889",12706
"16890",6289
"16891",3422
"16892",3907
"16893",9001
"16894",11074
"16895",9212
"16896",5873
"16897",2500
"16898",13845
"16899",13334
"16900",4711
"16901",10161
"16902",18646
"16903",5013
"16904",3909
"16905",4167
"16906",15206
"16907",10533
"16908",538
"16909",538
"16910",13722
"16911",11165
"16912",11165
"16913",5594
"16914",4265
"16915",5324
"16916",260
"16917",12261
"16918",2029
"16919",2029
"16920",2336
"16921",5773
"16922",8529
"16923",2195
"16924",2186
"16925",12654
"16926",1938
"16927",7164
"16928",3287
"16929",3659
"16930",2521
"16931",13681
"16932",4168
"16933",9292
"16934",12729
"16935",4868
"16936",13892
"16937",2400
"16938",12550
"16939",12365
"16940",4841
"16941",2954
"16942",4789
"16943",6071
"16944",4920
"16945",8262
"16946",4133
"16947",1070
"16948",3224
"16949",753
"16950",8940
"16951",4706
"16952",3433
"16953",7121
"16954",9727
"16955",6602
"16956",1036
"16957",1839
"16958",3446
"16959",3468
"16960",5654
"16961",7661
"16962",5486
"16963",6494
"16964",6067
"16965",12517
"16966",10533
"16967",4920
"16968",3820
"16969",9625
"16970",2388
"16971",12649
"16972",13579
"16973",14369
"16974",3614
"16975",5906
"16976",12879
"16977",10982
"16978",3595
"16979",1705
"16980",2442
"16981",13749
"16982",4178
"16983",10933
"16984",3512
"16985",12498
"16986",3847
"16987",60
"16988",9974
"16989",13389
"16990",7325
"16991",2995
"16992",5105
"16993",11549
"16994",11120
"16995",11114
"16996",8722
"16997",4808
"16998",2341
"16999",6928
"17000",3610
"17001",1168
"17002",4659
"17003",897
"17004",5643
"17005",7268
"17006",11735
"17007",7976
"17008",13043
"17009",960
"17010",8242
"17011",674
"17012",3278
"17013",13320
"17014",2982
"17015",958
"17016",2834
"17017",11666
"17018",3859
"17019",9503
"17020",12631
"17021",3468
"17022",11539
"17023",7358
"17024",6480
"17025",6011
"17026",4823
"17027",5318
"17028",12257
"17029",935
"17030",3848
"17031",11911
"17032",5016
"17033",14489
"17034",12211
"17035",5425
"17036",9495
"17037",34885
"17038",34904
"17039",34748
"17040",35112
"17041",35024
"17042",35027
"17043",145
"17044",35343
"17045",35342
"17046",35181
"17047",34124
"17048",35029
"17049",34626
"17050",34679
"17051",35341
"17052",34972
"17053",34918
"17054",35257
"17055",35074
"17056",34989
"17057",35176
"17058",34722
"17059",34667
"17060",35013
"17061",34920
"17062",34900
"17063",34909
"17064",35085
"17065",34986
"17066",34979
"17067",34671
"17068",35174
"17069",34775
"17070",34663
"17071",34735
"17072",34675
"17073",34702
"17074",35042
"17075",34893
"17076",35011
"17077",34935
"17078",34923
"17079",35064
"17080",34960
"17081",34354
"17082",34963
"17083",34352
"17084",34348
"17085",34967
"17086",35003
"17087",35049
"17088",35108
"17089",35106
"17090",35177
"17091",34677
"17092",34769
"17093",34712
"17094",35248
"17095",35249
"17096",34665
"17097",34731
"17098",34673
"17099",34710
"17100",34686
"17101",34676
"17102",34739
"17103",303
"17104",385
"17105",127
"17106",35070
"17107",219
"17108",34450
"17109",399
"17110",34687
"17111",9
"17112",511
"17113",319
"17114",34703
"17115",238
"17116",34711
"17117",413
"17118",35052
"17119",34746
"17120",91
"17121",331
"17122",351
"17123",34902
"17124",34930
"17125",35072
"17126",34759
"17127",253
"17128",34093
"17129",525
"17130",34770
"17131",34922
"17132",35005
"17133",575
"17134",34776
"17135",34999
"17136",35060
"17137",34995
"17138",35062
"17139",34264
"17140",35339
"17141",34980
"17142",35078
"17143",34206
"17144",34404
"17145",34912
"17146",34934
"17147",34975
"17148",34977
"17149",34973
"17150",34970
"17151",34887
"17152",35034
"17153",34954
"17154",35118
"17155",34362
"17156",35083
"17157",34942
"17158",904
"17159",34936
"17160",35019
"17161",34423
"17162",34517
"17163",34737
"17164",34726
"17165",34512
"17166",34716
"17167",34536
"17168",34516
"17169",34707
"17170",34695
"17171",34480
"17172",34683
"17173",34588
"17174",34448
"17175",34388
"17176",41
"17177",65
"17178",35056
"17179",35059
"17180",3
"17181",35217
"17182",34430
"17183",34452
"17184",34761
"17185",34482
"17186",34504
"17187",193
"17188",142
"17189",34874
"17190",35066
"17191",35067
"17192",34754
"17193",34498
"17194",34416
"17195",34396
"17196",858
"17197",755
"17198",762
"17199",35151
"17200",34304
"17201",35149
"17202",34308
"17203",35143
"17204",875
"17205",35139
"17206",773
"17207",34472
"17208",34458
"17209",201
"17210",682
"17211",34544
"17212",34488
"17213",34477
"17214",34476
"17215",34334
"17216",34410
"17217",785
"17218",34398
"17219",926
"17220",35119
"17221",894
"17222",34968
"17223",796
"17224",34961
"17225",34956
"17226",695
"17227",34358
"17228",34951
"17229",799
"17230",34945
"17231",34432
"17232",34939
"17233",660
"17234",34529
"17235",35040
"17236",34523
"17237",35077
"17238",34485
"17239",35087
"17240",34384
"17241",34884
"17242",34697
"17243",34640
"17244",35338
"17245",421
"17246",553
"17247",34339
"17248",449
"17249",34880
"17250",34207
"17251",373
"17252",34906
"17253",34982
"17254",34939
"17255",34127
"17256",515
"17257",34193
"17258",34882
"17259",34295
"17260",35332
"17261",315
"17262",34198
"17263",34932
"17264",34221
"17265",34211
"17266",34341
"17267",34196
"17268",34291
"17269",539
"17270",34867
"17271",34961
"17272",34252
"17273",34602
"17274",34178
"17275",34175
"17276",34170
"17277",35009
"17278",35333
"17279",34645
"17280",34898
"17281",489
"17282",499
"17283",535
"17284",34984
"17285",34968
"17286",34615
"17287",34689
"17288",34246
"17289",34925
"17290",34916
"17291",34216
"17292",34192
"17293",34958
"17294",34255
"17295",34323
"17296",34215
"17297",563
"17298",34191
"17299",34151
"17300",34655
"17301",119
"17302",34914
"17303",34651
"17304",245
"17305",34159
"17306",403
"17307",249
"17308",369
"17309",34945
"17310",34375
"17311",34177
"17312",35036
"17313",34371
"17314",35040
"17315",279
"17316",323
"17317",34299
"17318",34345
"17319",34965
"17320",35007
"17321",34951
"17322",34349
"17323",34311
"17324",34355
"17325",34199
"17326",34145
"17327",34132
"17328",35026
"17329",34128
"17330",34315
"17331",34289
"17332",343
"17333",34993
"17334",34279
"17335",34171
"17336",34123
"17337",34239
"17338",453
"17339",34997
"17340",34262
"17341",34988
"17342",311
"17343",35001
"17344",34991
"17345",34698
"17346",34956
"17347",437
"17348",433
"17349",353
"17350",34134
"17351",34742
"17352",35263
"17353",35111
"17354",34877
"17355",34738
"17356",34611
"17357",477
"17358",34615
"17359",34617
"17360",607
"17361",49
"17362",591
"17363",34624
"17364",34136
"17365",34678
"17366",413
"17367",34633
"17368",331
"17369",79
"17370",34639
"17371",35165
"17372",101
"17373",34645
"17374",175
"17375",34187
"17376",34651
"17377",706
"17378",34655
"17379",21
"17380",671
"17381",583
"17382",34727
"17383",34162
"17384",34717
"17385",35259
"17386",34706
"17387",34150
"17388",34875
"17389",35175
"17390",34760
"17391",109
"17392",34694
"17393",34688
"17394",34871
"17395",34681
"17396",35260
"17397",475
"17398",35038
"17399",35279
"17400",34702
"17401",34676
"17402",35323
"17403",35317
"17404",35015
"17405",34688
"17406",35319
"17407",34686
"17408",35321
"17409",35292
"17410",34717
"17411",35297
"17412",34722
"17413",35299
"17414",34727
"17415",34763
"17416",35180
"17417",35305
"17418",34731
"17419",415
"17420",34667
"17421",34721
"17422",35295
"17423",35309
"17424",34735
"17425",333
"17426",34665
"17427",34609
"17428",35316
"17429",34605
"17430",35311
"17431",34641
"17432",35313
"17433",35315
"17434",35211
"17435",35026
"17436",34141
"17437",35202
"17438",34775
"17439",34133
"17440",34866
"17441",34866
"17442",35265
"17443",35213
"17444",34769
"17445",34188
"17446",35231
"17447",35215
"17448",35046
"17449",35205
"17450",34668
"17451",35050
"17452",34168
"17453",154
"17454",34099
"17455",34090
"17456",34521
"17457",34120
"17458",34595
"17459",34111
"17460",34543
"17461",34095
"17462",34261
"17463",141
"17464",365
"17465",34239
"17466",34227
"17467",34237
"17468",317
"17469",251
"17470",417
"17471",433
"17472",449
"17473",369
"17474",473
"17475",688
"17476",34119
"17477",34110
"17478",34545
"17479",34591
"17480",34569
"17481",876
"17482",34114
"17483",509
"17484",34291
"17485",493
"17486",545
"17487",560
"17488",573
"17489",491
"17490",541
"17491",34289
"17492",34283
"17493",527
"17494",34864
"17495",35335
"17496",35229
"17497",34188
"17498",35203
"17499",569
"17500",35269
"17501",34746
"17502",35209
"17503",34761
"17504",34874
"17505",34972
"17506",35095
"17507",35142
"17508",35168
"17509",612
"17510",632
"17511",35190
"17512",34370
"17513",35191
"17514",588
"17515",34923
"17516",35219
"17517",34903
"17518",34270
"17519",35090
"17520",35092
"17521",34896
"17522",35081
"17523",34412
"17524",35114
"17525",35117
"17526",35024
"17527",35197
"17528",35130
"17529",35116
"17530",34948
"17531",35126
"17532",35127
"17533",35128
"17534",35160
"17535",35162
"17536",34927
"17537",35118
"17538",35163
"17539",35325
"17540",35011
"17541",35132
"17542",34509
"17543",35185
"17544",34596
"17545",694
"17546",35113
"17547",35187
"17548",34446
"17549",34963
"17550",35277
"17551",35193
"17552",35228
"17553",887
"17554",35267
"17555",35186
"17556",34960
"17557",35120
"17558",35188
"17559",34338
"17560",34334
"17561",35124
"17562",35194
"17563",34385
"17564",35133
"17565",690
"17566",773
"17567",34318
"17568",35135
"17569",35123
"17570",34592
"17571",34570
"17572",34308
"17573",34304
"17574",35148
"17575",34582
"17576",34590
"17577",762
"17578",35060
"17579",35147
"17580",35049
"17581",766
"17582",35125
"17583",35271
"17584",35275
"17585",35274
"17586",34485
"17587",34133
"17588",34374
"17589",34523
"17590",34278
"17591",35010
"17592",35198
"17593",35345
"17594",35121
"17595",34136
"17596",35027
"17597",35
"17598",34933
"17599",35327
"17600",35076
"17601",35038
"17602",34529
"17603",35189
"17604",35002
"17605",34298
"17606",35337
"17607",35153
"17608",35152
"17609",35331
"17610",34168
"17611",34917
"17612",35347
"17613",34607
"17614",35150
"17615",35145
"17616",35144
"17617",34930
"17618",35161
"17619",34669
"17620",35068
"17621",109
"17622",475
"17623",34989
"17624",35140
"17625",35137
"17626",35077
"17627",35101
"17628",34975
"17629",820
"17630",34939
"17631",35054
"17632",676
"17633",34927
"17634",919
"17635",34626
"17636",34430
"17637",23
"17638",35094
"17639",34384
"17640",34963
"17641",34975
"17642",34410
"17643",35103
"17644",34670
"17645",35057
"17646",34864
"17647",34607
"17648",109
"17649",34506
"17650",35111
"17651",34608
"17652",34432
"17653",34948
"17654",35227
"17655",34960
"17656",35027
"17657",34334
"17658",34488
"17659",34544
"17660",35273
"17661",34458
"17662",34972
"17663",34979
"17664",773
"17665",35074
"17666",35077
"17667",35062
"17668",34308
"17669",34304
"17670",35060
"17671",35049
"17672",762
"17673",34753
"17674",34764
"17675",34923
"17676",34482
"17677",34930
"17678",34758
"17679",34485
"17680",34444
"17681",34468
"17682",34756
"17683",34766
"17684",34668
"17685",35174
"17686",35175
"17687",35068
"17688",34669
"17689",34438
"17690",34674
"17691",34293
"17692",34757
"17693",34763
"17694",34768
"17695",475
"17696",34956
"17697",34961
"17698",34523
"17699",35040
"17700",34968
"17701",35336
"17702",35024
"17703",34775
"17704",35174
"17705",34871
"17706",35175
"17707",34668
"17708",35111
"17709",34746
"17710",34712
"17711",34769
"17712",34903
"17713",34896
"17714",34760
"17715",34696
"17716",34682
"17717",34951
"17718",34866
"17719",34188
"17720",35053
"17721",34534
"17722",34609
"17723",34693
"17724",34709
"17725",34721
"17726",34174
